goal_id,name,stmt,sample_idx,text,latency_s,cond,tactic,kind,rule,lead_tok,kw_valid,flagged,sorry,note
36579,iteratedDeriv_succ',theorem iteratedDeriv_succ' : iteratedDeriv (n + 1) f = iteratedDeriv n (deriv f),2,"unfold iteratedDeriv, deriv, succ",0.25,unconstrained,"unfold iteratedDeriv, deriv, succ",named,unfold_tac,unfold,True,,False,
36579,iteratedDeriv_succ',theorem iteratedDeriv_succ' : iteratedDeriv (n + 1) f = iteratedDeriv n (deriv f),3,rw [iteratedDeriv_succ],0.21,unconstrained,rw [iteratedDeriv_succ],named,rw_tac,rw,True,,False,
36579,iteratedDeriv_succ',theorem iteratedDeriv_succ' : iteratedDeriv (n + 1) f = iteratedDeriv n (deriv f),4,`induction n with n ih`,0.23,unconstrained,`induction n with n ih`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
36579,iteratedDeriv_succ',theorem iteratedDeriv_succ' : iteratedDeriv (n + 1) f = iteratedDeriv n (deriv f),5,"induction n with n ih; simp [iteratedDeriv, deriv, ih]",0.44,unconstrained,"induction n with n ih; simp [iteratedDeriv, deriv, ih]",named,induction_tac,induction,True,,False,
36579,iteratedDeriv_succ',theorem iteratedDeriv_succ' : iteratedDeriv (n + 1) f = iteratedDeriv n (deriv f),6,rewrite iteratedDeriv.simps,0.18,unconstrained,rewrite iteratedDeriv.simps,fallback,generic_tac,rewrite,False,iteratedDeriv.simps,False,
36579,iteratedDeriv_succ',theorem iteratedDeriv_succ' : iteratedDeriv (n + 1) f = iteratedDeriv n (deriv f),7,"induction n with | zero => simp | succ n ih =>
  have h₁ : deriv (iteratedDeriv n f) = iteratedDeriv (n + 1) f := by ring
  rw [h₁] at ih
  simp [ih]
```",1.4,unconstrained,induction n with | zero => simp | succ n ih =>,named,induction_tac,induction,True,,False,multiline:4
26868,X_eq_iff,lemma X_eq_iff {P Q : Fin 3 → F} (hPz : P z ≠ 0) (hQz : Q z ≠ 0) : P x * Q z ^ 2 = Q x * P z ^ 2 ↔ P x / P z ^ 2 = Q x / Q z ^ 2,0,ring_theory.field_div_cancel_left P z hPz,0.33,unconstrained,ring_theory.field_div_cancel_left P z hPz,fallback,generic_tac,ring_theory,False,field_div_cancel_left,False,
26868,X_eq_iff,lemma X_eq_iff {P Q : Fin 3 → F} (hPz : P z ≠ 0) (hQz : Q z ≠ 0) : P x * Q z ^ 2 = Q x * P z ^ 2 ↔ P x / P z ^ 2 = Q x / Q z ^ 2,1,rw [eq_div],0.16,unconstrained,rw [eq_div],named,rw_tac,rw,True,eq_div,False,
26868,X_eq_iff,lemma X_eq_iff {P Q : Fin 3 → F} (hPz : P z ≠ 0) (hQz : Q z ≠ 0) : P x * Q z ^ 2 = Q x * P z ^ 2 ↔ P x / P z ^ 2 = Q x / Q z ^ 2,2,rw [eq_div],0.16,unconstrained,rw [eq_div],named,rw_tac,rw,True,eq_div,False,
26868,X_eq_iff,lemma X_eq_iff {P Q : Fin 3 → F} (hPz : P z ≠ 0) (hQz : Q z ≠ 0) : P x * Q z ^ 2 = Q x * P z ^ 2 ↔ P x / P z ^ 2 = Q x / Q z ^ 2,3,ring_rw [mul_pow_cancel_left] at *; simp,0.32,unconstrained,ring_rw [mul_pow_cancel_left] at *; simp,fallback,generic_tac,ring_rw,False,mul_pow_cancel_left,False,
26868,X_eq_iff,lemma X_eq_iff {P Q : Fin 3 → F} (hPz : P z ≠ 0) (hQz : Q z ≠ 0) : P x * Q z ^ 2 = Q x * P z ^ 2 ↔ P x / P z ^ 2 = Q x / Q z ^ 2,4,rw [mul_assoc],0.16,unconstrained,rw [mul_assoc],named,rw_tac,rw,True,,False,
26868,X_eq_iff,lemma X_eq_iff {P Q : Fin 3 → F} (hPz : P z ≠ 0) (hQz : Q z ≠ 0) : P x * Q z ^ 2 = Q x * P z ^ 2 ↔ P x / P z ^ 2 = Q x / Q z ^ 2,5,`rw [← div_mul_cancel hPz]`,0.33,unconstrained,`rw [← div_mul_cancel hPz]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
26868,X_eq_iff,lemma X_eq_iff {P Q : Fin 3 → F} (hPz : P z ≠ 0) (hQz : Q z ≠ 0) : P x * Q z ^ 2 = Q x * P z ^ 2 ↔ P x / P z ^ 2 = Q x / Q z ^ 2,6,rewrite eq_div_cancel_right,0.16,unconstrained,rewrite eq_div_cancel_right,fallback,generic_tac,rewrite,False,eq_div_cancel_right,False,
26868,X_eq_iff,lemma X_eq_iff {P Q : Fin 3 → F} (hPz : P z ≠ 0) (hQz : Q z ≠ 0) : P x * Q z ^ 2 = Q x * P z ^ 2 ↔ P x / P z ^ 2 = Q x / Q z ^ 2,7,divide_left_cancel_nonzero hPz hQz,0.3,unconstrained,divide_left_cancel_nonzero hPz hQz,fallback,generic_tac,divide_left_cancel_nonzero,False,,False,
142964,extended_le_one_of_le_one,theorem extended_le_one_of_le_one (hI : I ≤ 1) : extended L hf I ≤ 1,0,rw [extended_le_one],0.19,unconstrained,rw [extended_le_one],named,rw_tac,rw,True,extended_le_one,False,
142964,extended_le_one_of_le_one,theorem extended_le_one_of_le_one (hI : I ≤ 1) : extended L hf I ≤ 1,1,use hI,0.11,unconstrained,use hI,named,use_tac,use,True,,False,
142964,extended_le_one_of_le_one,theorem extended_le_one_of_le_one (hI : I ≤ 1) : extended L hf I ≤ 1,2,"refine $ λ x, by simp [extended_def] at *; linarith",0.44,unconstrained,"refine $ λ x, by simp [extended_def] at *; linarith",named,refine_tac,refine,True,extended_def,False,
142964,extended_le_one_of_le_one,theorem extended_le_one_of_le_one (hI : I ≤ 1) : extended L hf I ≤ 1,3,"use hI, hf, I",0.2,unconstrained,"use hI, hf, I",named,use_tac,use,True,,False,
142964,extended_le_one_of_le_one,theorem extended_le_one_of_le_one (hI : I ≤ 1) : extended L hf I ≤ 1,4,`rw [extended_le]`,0.2,unconstrained,`rw [extended_le]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,extended_le,False,
142964,extended_le_one_of_le_one,theorem extended_le_one_of_le_one (hI : I ≤ 1) : extended L hf I ≤ 1,5,rw [extended_def],0.16,unconstrained,rw [extended_def],named,rw_tac,rw,True,extended_def,False,
142964,extended_le_one_of_le_one,theorem extended_le_one_of_le_one (hI : I ≤ 1) : extended L hf I ≤ 1,6,`use hI`,0.16,unconstrained,`use hI`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
142964,extended_le_one_of_le_one,theorem extended_le_one_of_le_one (hI : I ≤ 1) : extended L hf I ≤ 1,7,`rw [extended_le_one]`,0.23,unconstrained,`rw [extended_le_one]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,extended_le_one,False,
22790,succ_signVariations_X_sub_C_mul_monomial,lemma succ_signVariations_X_sub_C_mul_monomial {d c} (hc : c ≠ 0) (hη : 0 < η) : (monomial d c).signVariations + 1 ≤ ((X - C η) * monomial d c).signVariations,0,simplify,0.09,unconstrained,simplify,named,simp_tac,simplify,False,,False,
22790,succ_signVariations_X_sub_C_mul_monomial,lemma succ_signVariations_X_sub_C_mul_monomial {d c} (hc : c ≠ 0) (hη : 0 < η) : (monomial d c).signVariations + 1 ≤ ((X - C η) * monomial d c).signVariations,1,`rw [mul_distrib_right]`,0.25,unconstrained,`rw [mul_distrib_right]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,mul_distrib_right,False,
22790,succ_signVariations_X_sub_C_mul_monomial,lemma succ_signVariations_X_sub_C_mul_monomial {d c} (hc : c ≠ 0) (hη : 0 < η) : (monomial d c).signVariations + 1 ≤ ((X - C η) * monomial d c).signVariations,2,`rw [mul_signVariations]`,0.25,unconstrained,`rw [mul_signVariations]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,mul_signVariations,False,
22790,succ_signVariations_X_sub_C_mul_monomial,lemma succ_signVariations_X_sub_C_mul_monomial {d c} (hc : c ≠ 0) (hη : 0 < η) : (monomial d c).signVariations + 1 ≤ ((X - C η) * monomial d c).signVariations,3,unfold monomial signVariations; ring; linarith; specialize (signVariations_add_le ((X - C η) * monomial d c) (monomial d c)); unfold signVariations; rw [← signVariations_mul]; linarith; assumption,1.35,unconstrained,unfold monomial signVariations; ring; linarith; specialize (signVariations_add_le ((X - C η) * monomial d c) (monomial d c)); unfold signVariations; rw [← signVariations_mul]; linarith; assumption,named,unfold_tac,unfold,True,signVariations_add_le;signVariations_mul,False,
22790,succ_signVariations_X_sub_C_mul_monomial,lemma succ_signVariations_X_sub_C_mul_monomial {d c} (hc : c ≠ 0) (hη : 0 < η) : (monomial d c).signVariations + 1 ≤ ((X - C η) * monomial d c).signVariations,4,`simplify`,0.11,unconstrained,`simplify`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,simplify,False,
22790,succ_signVariations_X_sub_C_mul_monomial,lemma succ_signVariations_X_sub_C_mul_monomial {d c} (hc : c ≠ 0) (hη : 0 < η) : (monomial d c).signVariations + 1 ≤ ((X - C η) * monomial d c).signVariations,5,simplify,0.09,unconstrained,simplify,named,simp_tac,simplify,False,,False,
22790,succ_signVariations_X_sub_C_mul_monomial,lemma succ_signVariations_X_sub_C_mul_monomial {d c} (hc : c ≠ 0) (hη : 0 < η) : (monomial d c).signVariations + 1 ≤ ((X - C η) * monomial d c).signVariations,6,`rewrite mul_distrib_left`,0.21,unconstrained,`rewrite mul_distrib_left`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,mul_distrib_left,False,
22790,succ_signVariations_X_sub_C_mul_monomial,lemma succ_signVariations_X_sub_C_mul_monomial {d c} (hc : c ≠ 0) (hη : 0 < η) : (monomial d c).signVariations + 1 ≤ ((X - C η) * monomial d c).signVariations,7,`unfold signVariations mul_polynomial`,0.25,unconstrained,`unfold signVariations mul_polynomial`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
154794,type_set_le,theorem type_set_le [LinearOrder α] [WellFoundedLT α] (s : Set α) : typeLT s ≤ typeLT α,0,`rw [typeLT_card_eq_typeLT];`,0.3,unconstrained,`rw [typeLT_card_eq_typeLT];`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,typeLT_card_eq_typeLT,False,
154794,type_set_le,theorem type_set_le [LinearOrder α] [WellFoundedLT α] (s : Set α) : typeLT s ≤ typeLT α,1,`rw [typeLT_eq_wellFoundedLT]`,0.32,unconstrained,`rw [typeLT_eq_wellFoundedLT]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,typeLT_eq_wellFoundedLT,False,
154794,type_set_le,theorem type_set_le [LinearOrder α] [WellFoundedLT α] (s : Set α) : typeLT s ≤ typeLT α,2,`use subtypeRel`,0.16,unconstrained,`use subtypeRel`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,subtypeRel,False,
154794,type_set_le,theorem type_set_le [LinearOrder α] [WellFoundedLT α] (s : Set α) : typeLT s ≤ typeLT α,3,`rw [typeLT_def]`,0.23,unconstrained,`rw [typeLT_def]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,typeLT_def,False,
154794,type_set_le,theorem type_set_le [LinearOrder α] [WellFoundedLT α] (s : Set α) : typeLT s ≤ typeLT α,4,"induction alpha_well_founded as [α_wf | α_wf_induction α_lt] <;> simp [typeLT]
| apply α_wf_induction
| simp [typeLT]",0.99,unconstrained,induction alpha_well_founded as [α_wf | α_wf_induction α_lt] <;> simp [typeLT],named,induction_tac,induction,True,alpha_well_founded;as;typeLT;α_lt;α_wf;α_wf_induction,False,multiline:3
154794,type_set_le,theorem type_set_le [LinearOrder α] [WellFoundedLT α] (s : Set α) : typeLT s ≤ typeLT α,5,`rw [typeLT]`,0.21,unconstrained,`rw [typeLT]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,typeLT,False,
154794,type_set_le,theorem type_set_le [LinearOrder α] [WellFoundedLT α] (s : Set α) : typeLT s ≤ typeLT α,6,rw [typeLT_card],0.18,unconstrained,rw [typeLT_card],named,rw_tac,rw,True,typeLT_card,False,
154794,type_set_le,theorem type_set_le [LinearOrder α] [WellFoundedLT α] (s : Set α) : typeLT s ≤ typeLT α,7,`rw [typeLT]`,0.2,unconstrained,`rw [typeLT]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,typeLT,False,
110604,condExp_stronglyMeasurable_simpleFunc_bilin,theorem condExp_stronglyMeasurable_simpleFunc_bilin [CompleteSpace E] (hm : m ≤ mΩ) (f : @SimpleFunc Ω m F) {g : Ω → E} (hg : Integrable g μ) : μ[fun ω ↦ B (f ω) (g ω) | m] =ᵐ[μ] fun ω ↦ B (f ω) (μ[g | m] ω),0,rw [condExp_stronglyMeasurable_simpleFunc_bilin'],0.41,unconstrained,rw [condExp_stronglyMeasurable_simpleFunc_bilin'],named,rw_tac,rw,True,condExp_stronglyMeasurable_simpleFunc_bilin',False,
110604,condExp_stronglyMeasurable_simpleFunc_bilin,theorem condExp_stronglyMeasurable_simpleFunc_bilin [CompleteSpace E] (hm : m ≤ mΩ) (f : @SimpleFunc Ω m F) {g : Ω → E} (hg : Integrable g μ) : μ[fun ω ↦ B (f ω) (g ω) | m] =ᵐ[μ] fun ω ↦ B (f ω) (μ[g | m] ω),1,intro hmeas; unfold SimpleFunc.map; apply condExp_stronglyMeasurable_simpleFunc_univ; assumption,0.61,unconstrained,intro hmeas; unfold SimpleFunc.map; apply condExp_stronglyMeasurable_simpleFunc_univ; assumption,named,intro_tac,intro,True,condExp_stronglyMeasurable_simpleFunc_univ;hmeas,False,
110604,condExp_stronglyMeasurable_simpleFunc_bilin,theorem condExp_stronglyMeasurable_simpleFunc_bilin [CompleteSpace E] (hm : m ≤ mΩ) (f : @SimpleFunc Ω m F) {g : Ω → E} (hg : Integrable g μ) : μ[fun ω ↦ B (f ω) (g ω) | m] =ᵐ[μ] fun ω ↦ B (f ω) (μ[g | m] ω),2,have hB_cont := continuous_comp (continuous_id ∘ f) hg.continuous; sorry,0.52,unconstrained,have hB_cont := continuous_comp (continuous_id ∘ f) hg.continuous; sorry,named,have_tac,have,True,hB_cont,True,
110604,condExp_stronglyMeasurable_simpleFunc_bilin,theorem condExp_stronglyMeasurable_simpleFunc_bilin [CompleteSpace E] (hm : m ≤ mΩ) (f : @SimpleFunc Ω m F) {g : Ω → E} (hg : Integrable g μ) : μ[fun ω ↦ B (f ω) (g ω) | m] =ᵐ[μ] fun ω ↦ B (f ω) (μ[g | m] ω),3,change goal to apply `strongly_measurable_B`,0.3,unconstrained,change goal to apply `strongly_measurable_B`,named,change_tac,change,True,goal;strongly_measurable_B,False,
110604,condExp_stronglyMeasurable_simpleFunc_bilin,theorem condExp_stronglyMeasurable_simpleFunc_bilin [CompleteSpace E] (hm : m ≤ mΩ) (f : @SimpleFunc Ω m F) {g : Ω → E} (hg : Integrable g μ) : μ[fun ω ↦ B (f ω) (g ω) | m] =ᵐ[μ] fun ω ↦ B (f ω) (μ[g | m] ω),4,`rw [condExp_stronglyMeasurable_simpleFunc_bilin]`,0.45,unconstrained,`rw [condExp_stronglyMeasurable_simpleFunc_bilin]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
110604,condExp_stronglyMeasurable_simpleFunc_bilin,theorem condExp_stronglyMeasurable_simpleFunc_bilin [CompleteSpace E] (hm : m ≤ mΩ) (f : @SimpleFunc Ω m F) {g : Ω → E} (hg : Integrable g μ) : μ[fun ω ↦ B (f ω) (g ω) | m] =ᵐ[μ] fun ω ↦ B (f ω) (μ[g | m] ω),5,`rw [condExp_def]`,0.23,unconstrained,`rw [condExp_def]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,condExp_def,False,
110604,condExp_stronglyMeasurable_simpleFunc_bilin,theorem condExp_stronglyMeasurable_simpleFunc_bilin [CompleteSpace E] (hm : m ≤ mΩ) (f : @SimpleFunc Ω m F) {g : Ω → E} (hg : Integrable g μ) : μ[fun ω ↦ B (f ω) (g ω) | m] =ᵐ[μ] fun ω ↦ B (f ω) (μ[g | m] ω),6,apply measure_theory.simple_func.lintegral_eq_ae' _ _; simp only [measure_theory.ae_measure_eq_integral],0.69,unconstrained,apply measure_theory.simple_func.lintegral_eq_ae' _ _; simp only [measure_theory.ae_measure_eq_integral],named,apply_tac,apply,True,measure_theory.ae_measure_eq_integral;measure_theory.simple_func.lintegral_eq_ae',False,
110604,condExp_stronglyMeasurable_simpleFunc_bilin,theorem condExp_stronglyMeasurable_simpleFunc_bilin [CompleteSpace E] (hm : m ≤ mΩ) (f : @SimpleFunc Ω m F) {g : Ω → E} (hg : Integrable g μ) : μ[fun ω ↦ B (f ω) (g ω) | m] =ᵐ[μ] fun ω ↦ B (f ω) (μ[g | m] ω),7,rw [condExp_stronglyMeasurable_simpleFunc_bilin'],0.4,unconstrained,rw [condExp_stronglyMeasurable_simpleFunc_bilin'],named,rw_tac,rw,True,condExp_stronglyMeasurable_simpleFunc_bilin',False,
8331,isLeftCancelMul,protected lemma isLeftCancelMul [Mul β] [IsLeftCancelMul β] : letI,0,`unfold IsLeftCancelMul`,0.21,unconstrained,`unfold IsLeftCancelMul`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,IsLeftCancelMul,False,
8331,isLeftCancelMul,protected lemma isLeftCancelMul [Mul β] [IsLeftCancelMul β] : letI,1,apply IsLeftCancelMul.leftCancelMul,0.23,unconstrained,apply IsLeftCancelMul.leftCancelMul,named,apply_tac,apply,True,IsLeftCancelMul.leftCancelMul,False,
8331,isLeftCancelMul,protected lemma isLeftCancelMul [Mul β] [IsLeftCancelMul β] : letI,2,`unfold IsLeftCancelMul`,0.2,unconstrained,`unfold IsLeftCancelMul`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,IsLeftCancelMul,False,
8331,isLeftCancelMul,protected lemma isLeftCancelMul [Mul β] [IsLeftCancelMul β] : letI,3,`apply IsLeftCancelMul.left_cancel_mul`,0.27,unconstrained,`apply IsLeftCancelMul.left_cancel_mul`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,IsLeftCancelMul.left_cancel_mul,False,
8331,isLeftCancelMul,protected lemma isLeftCancelMul [Mul β] [IsLeftCancelMul β] : letI,4,`apply is_left_cancel_mul`,0.21,unconstrained,`apply is_left_cancel_mul`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,is_left_cancel_mul,False,
8331,isLeftCancelMul,protected lemma isLeftCancelMul [Mul β] [IsLeftCancelMul β] : letI,5,`unfold IsLeftCancelMul`,0.21,unconstrained,`unfold IsLeftCancelMul`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,IsLeftCancelMul,False,
8331,isLeftCancelMul,protected lemma isLeftCancelMul [Mul β] [IsLeftCancelMul β] : letI,6,`use left_cancel_mul`,0.18,unconstrained,`use left_cancel_mul`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,left_cancel_mul,False,
8331,isLeftCancelMul,protected lemma isLeftCancelMul [Mul β] [IsLeftCancelMul β] : letI,7,`intro`,0.11,unconstrained,`intro`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
7811,powers_one,lemma powers_one : powers (1 : M) = ⊥,0,`rw [powers_eq_bot]`,0.23,unconstrained,`rw [powers_eq_bot]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,powers_eq_bot,False,
7811,powers_one,lemma powers_one : powers (1 : M) = ⊥,1,`norm_num`,0.13,unconstrained,`norm_num`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
7811,powers_one,lemma powers_one : powers (1 : M) = ⊥,2,"`use bot`
",0.13,unconstrained,`use bot`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
7811,powers_one,lemma powers_one : powers (1 : M) = ⊥,3,`unfold powers`,0.13,unconstrained,`unfold powers`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
7811,powers_one,lemma powers_one : powers (1 : M) = ⊥,4,rw [powers],0.13,unconstrained,rw [powers],named,rw_tac,rw,True,,False,
7811,powers_one,lemma powers_one : powers (1 : M) = ⊥,5,`rw [powers_one]`,0.2,unconstrained,`rw [powers_one]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
7811,powers_one,lemma powers_one : powers (1 : M) = ⊥,6,rw [powers_eq_bot],0.18,unconstrained,rw [powers_eq_bot],named,rw_tac,rw,True,powers_eq_bot,False,
7811,powers_one,lemma powers_one : powers (1 : M) = ⊥,7,rw [powers],0.13,unconstrained,rw [powers],named,rw_tac,rw,True,,False,
24561,map_comap_eq,theorem map_comap_eq (f : R →+* S) (t : Subring S) : (t.comap f).map f = t ⊓ f.range,0,rw [comap_map],0.19,unconstrained,rw [comap_map],named,rw_tac,rw,True,,False,
24561,map_comap_eq,theorem map_comap_eq (f : R →+* S) (t : Subring S) : (t.comap f).map f = t ⊓ f.range,1,`rw [comap_map]`,0.23,unconstrained,`rw [comap_map]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
24561,map_comap_eq,theorem map_comap_eq (f : R →+* S) (t : Subring S) : (t.comap f).map f = t ⊓ f.range,2,unfold comap map; unfold inf_set; congr',0.3,unconstrained,unfold comap map; unfold inf_set; congr',named,unfold_tac,unfold,True,inf_set,False,
24561,map_comap_eq,theorem map_comap_eq (f : R →+* S) (t : Subring S) : (t.comap f).map f = t ⊓ f.range,3,rw [comap_map],0.18,unconstrained,rw [comap_map],named,rw_tac,rw,True,,False,
24561,map_comap_eq,theorem map_comap_eq (f : R →+* S) (t : Subring S) : (t.comap f).map f = t ⊓ f.range,4,rw [comap_map],0.18,unconstrained,rw [comap_map],named,rw_tac,rw,True,,False,
24561,map_comap_eq,theorem map_comap_eq (f : R →+* S) (t : Subring S) : (t.comap f).map f = t ⊓ f.range,5,rw [comap_map],0.18,unconstrained,rw [comap_map],named,rw_tac,rw,True,,False,
24561,map_comap_eq,theorem map_comap_eq (f : R →+* S) (t : Subring S) : (t.comap f).map f = t ⊓ f.range,6,rw [map_comap],0.18,unconstrained,rw [map_comap],named,rw_tac,rw,True,,False,
24561,map_comap_eq,theorem map_comap_eq (f : R →+* S) (t : Subring S) : (t.comap f).map f = t ⊓ f.range,7,rw [comap_map],0.18,unconstrained,rw [comap_map],named,rw_tac,rw,True,,False,
57314,kernelIsoOfEq_hom_comp_,theorem kernelIsoOfEq_hom_comp_ι {f g : X ⟶ Y} [HasKernel f] [HasKernel g] (h : f = g) : (kernelIsoOfEq h).hom ≫ kernel.ι g = kernel.ι f,0,rw [←h],0.16,unconstrained,rw [←h],named,rw_tac,rw,True,,False,
57314,kernelIsoOfEq_hom_comp_,theorem kernelIsoOfEq_hom_comp_ι {f g : X ⟶ Y} [HasKernel f] [HasKernel g] (h : f = g) : (kernelIsoOfEq h).hom ≫ kernel.ι g = kernel.ι f,1,rw [h],0.14,unconstrained,rw [h],named,rw_tac,rw,True,,False,
57314,kernelIsoOfEq_hom_comp_,theorem kernelIsoOfEq_hom_comp_ι {f g : X ⟶ Y} [HasKernel f] [HasKernel g] (h : f = g) : (kernelIsoOfEq h).hom ≫ kernel.ι g = kernel.ι f,2,rw [← eq_to_hom h],0.23,unconstrained,rw [← eq_to_hom h],named,rw_tac,rw,True,eq_to_hom,False,
57314,kernelIsoOfEq_hom_comp_,theorem kernelIsoOfEq_hom_comp_ι {f g : X ⟶ Y} [HasKernel f] [HasKernel g] (h : f = g) : (kernelIsoOfEq h).hom ≫ kernel.ι g = kernel.ι f,3,`rw [h]`,0.18,unconstrained,`rw [h]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
57314,kernelIsoOfEq_hom_comp_,theorem kernelIsoOfEq_hom_comp_ι {f g : X ⟶ Y} [HasKernel f] [HasKernel g] (h : f = g) : (kernelIsoOfEq h).hom ≫ kernel.ι g = kernel.ι f,4,"`have H : kernelIsoOfEq h = kernelIsoOfEq (id : X ⟶ Y), simp [H, kernelIsoOfEq_hom_comp_ι]`",0.9,unconstrained,"`have H : kernelIsoOfEq h = kernelIsoOfEq (id : X ⟶ Y), simp [H, kernelIsoOfEq_hom_comp_ι]`",parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,,False,
57314,kernelIsoOfEq_hom_comp_,theorem kernelIsoOfEq_hom_comp_ι {f g : X ⟶ Y} [HasKernel f] [HasKernel g] (h : f = g) : (kernelIsoOfEq h).hom ≫ kernel.ι g = kernel.ι f,5,rw [←kernelIsoOfEq_eq_of_hom_ext h],0.36,unconstrained,rw [←kernelIsoOfEq_eq_of_hom_ext h],named,rw_tac,rw,True,kernelIsoOfEq_eq_of_hom_ext,False,
57314,kernelIsoOfEq_hom_comp_,theorem kernelIsoOfEq_hom_comp_ι {f g : X ⟶ Y} [HasKernel f] [HasKernel g] (h : f = g) : (kernelIsoOfEq h).hom ≫ kernel.ι g = kernel.ι f,6,rw [kernelIsoOfEq],0.21,unconstrained,rw [kernelIsoOfEq],named,rw_tac,rw,True,,False,
57314,kernelIsoOfEq_hom_comp_,theorem kernelIsoOfEq_hom_comp_ι {f g : X ⟶ Y} [HasKernel f] [HasKernel g] (h : f = g) : (kernelIsoOfEq h).hom ≫ kernel.ι g = kernel.ι f,7,rw [h],0.14,unconstrained,rw [h],named,rw_tac,rw,True,,False,
60990,unop_comp,theorem unop_comp {X Y Z : Cᵒᵖ} {f : X ⟶ Y} {g : Y ⟶ Z} : (f ≫ g).unop = g.unop ≫ f.unop,0,funext h x,0.14,unconstrained,funext h x,named,ext_tac,funext,True,,False,
60990,unop_comp,theorem unop_comp {X Y Z : Cᵒᵖ} {f : X ⟶ Y} {g : Y ⟶ Z} : (f ≫ g).unop = g.unop ≫ f.unop,1,rewrite Functor.flip_id_right,0.16,unconstrained,rewrite Functor.flip_id_right,fallback,generic_tac,rewrite,False,Functor.flip_id_right,False,
60990,unop_comp,theorem unop_comp {X Y Z : Cᵒᵖ} {f : X ⟶ Y} {g : Y ⟶ Z} : (f ≫ g).unop = g.unop ≫ f.unop,2,rewrite assoc_comp_op_unop,0.18,unconstrained,rewrite assoc_comp_op_unop,fallback,generic_tac,rewrite,False,assoc_comp_op_unop,False,
60990,unop_comp,theorem unop_comp {X Y Z : Cᵒᵖ} {f : X ⟶ Y} {g : Y ⟶ Z} : (f ≫ g).unop = g.unop ≫ f.unop,3,rewrite op_comp_assoc,0.14,unconstrained,rewrite op_comp_assoc,fallback,generic_tac,rewrite,False,,False,
60990,unop_comp,theorem unop_comp {X Y Z : Cᵒᵖ} {f : X ⟶ Y} {g : Y ⟶ Z} : (f ≫ g).unop = g.unop ≫ f.unop,4,unop_comp_assoc,0.14,unconstrained,unop_comp_assoc,fallback,generic_tac,unop_comp_assoc,False,,False,
60990,unop_comp,theorem unop_comp {X Y Z : Cᵒᵖ} {f : X ⟶ Y} {g : Y ⟶ Z} : (f ≫ g).unop = g.unop ≫ f.unop,5,`rw [category_theory.compose_unop]`,0.3,unconstrained,`rw [category_theory.compose_unop]`,parse_fail,"No terminal matches '`' in the current parser context, at line 1 col 1",<punct>,True,category_theory.compose_unop,False,
